"kommunenummer_2020";"kommunenavn_2020";"historisk_nummer";"gyldig_år"
"5419";"Sørreisa";"1925";"2015"
"5419";"Sørreisa";"1925";"2016"
"5419";"Sørreisa";"1925";"2017"
"5419";"Sørreisa";"1925";"2018"
"5419";"Sørreisa";"1925";"2019"
"5420";"Dyrøy";"1926";"2013"
"5420";"Dyrøy";"1926";"2014"
"5420";"Dyrøy";"1926";"2015"
"5420";"Dyrøy";"1926";"2016"
"5420";"Dyrøy";"1926";"2017"
"5420";"Dyrøy";"1926";"2018"
"5420";"Dyrøy";"1926";"2019"
"5421";"Senja";"1927";"2013"
"5421";"Senja";"1927";"2014"
"5421";"Senja";"1927";"2015"
"5421";"Senja";"1927";"2016"
"5421";"Senja";"1927";"2017"
"5421";"Senja";"1927";"2018"
"5421";"Senja";"1927";"2019"
"5421";"Senja";"1928";"2013"
"5421";"Senja";"1928";"2014"
"5421";"Senja";"1928";"2015"
"5421";"Senja";"1928";"2016"
"5421";"Senja";"1928";"2017"
"5421";"Senja";"1928";"2018"
"5421";"Senja";"1928";"2019"
"5421";"Senja";"1929";"2013"
"5421";"Senja";"1929";"2014"
"5421";"Senja";"1929";"2015"
"5421";"Senja";"1929";"2016"
"5421";"Senja";"1929";"2017"
"5421";"Senja";"1929";"2018"
"5421";"Senja";"1929";"2019"
"5421";"Senja";"1931";"2013"
"5421";"Senja";"1931";"2014"
"5421";"Senja";"1931";"2015"
"5421";"Senja";"1931";"2016"
"5421";"Senja";"1931";"2017"
"5421";"Senja";"1931";"2018"
"5421";"Senja";"1931";"2019"
"5422";"Balsfjord";"1933";"2013"
"5422";"Balsfjord";"1933";"2014"
"5422";"Balsfjord";"1933";"2015"
"5422";"Balsfjord";"1933";"2016"
"5422";"Balsfjord";"1933";"2017"
"5422";"Balsfjord";"1933";"2018"
"5422";"Balsfjord";"1933";"2019"
"5423";"Karlsøy";"1936";"2013"
"5423";"Karlsøy";"1936";"2014"
"5423";"Karlsøy";"1936";"2015"
"5423";"Karlsøy";"1936";"2016"
"5423";"Karlsøy";"1936";"2017"
"5423";"Karlsøy";"1936";"2018"
"5423";"Karlsøy";"1936";"2019"
"5424";"Lyngen";"1938";"2013"
"5424";"Lyngen";"1938";"2014"
"5424";"Lyngen";"1938";"2015"
"5424";"Lyngen";"1938";"2016"
"5424";"Lyngen";"1938";"2017"
"5424";"Lyngen";"1938";"2018"
"5424";"Lyngen";"1938";"2019"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2013"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2014"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2015"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2016"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2017"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2018"
"5425";"Storfjord - Omasvuotna - Omasvuono";"1939";"2019"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2013"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2014"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2015"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2016"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2017"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2018"
"5426";"Gáivuotna - Kåfjord - Kaivuono";"1940";"2019"
"5427";"Skjervøy";"1941";"2013"
"5427";"Skjervøy";"1941";"2014"
"5427";"Skjervøy";"1941";"2015"
"5427";"Skjervøy";"1941";"2016"
"5427";"Skjervøy";"1941";"2017"
"5427";"Skjervøy";"1941";"2018"
"5427";"Skjervøy";"1941";"2019"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2013"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2014"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2015"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2016"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2017"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2018"
"5428";"Nordreisa - Ráisa - Raisi";"1942";"2019"
"5429";"Kvænangen";"1943";"2013"
"5429";"Kvænangen";"1943";"2014"
"5429";"Kvænangen";"1943";"2015"
"5429";"Kvænangen";"1943";"2016"
"5429";"Kvænangen";"1943";"2017"
"5429";"Kvænangen";"1943";"2018"
"5429";"Kvænangen";"1943";"2019"
"5404";"Vardø";"2002";"2013"
"5404";"Vardø";"2002";"2014"
"5404";"Vardø";"2002";"2015"
"5404";"Vardø";"2002";"2016"
"5404";"Vardø";"2002";"2017"
"5404";"Vardø";"2002";"2018"
"5404";"Vardø";"2002";"2019"
"5405";"Vadsø";"2003";"2013"
"5405";"Vadsø";"2003";"2014"
"5405";"Vadsø";"2003";"2015"
"5405";"Vadsø";"2003";"2016"
"5405";"Vadsø";"2003";"2017"
"5405";"Vadsø";"2003";"2018"
"5405";"Vadsø";"2003";"2019"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2013"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2014"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2015"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2016"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2017"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2018"
"5406";"Hammerfest - Hámmerfeasta";"2004";"2019"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2013"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2014"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2015"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2016"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2017"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2018"
"5430";"Guovdageaidnu - Kautokeino";"2011";"2019"
"5403";"Alta";"2012";"2013"
"5403";"Alta";"2012";"2014"
"5403";"Alta";"2012";"2015"
"5403";"Alta";"2012";"2016"
"5403";"Alta";"2012";"2017"
"5403";"Alta";"2012";"2018"
"5403";"Alta";"2012";"2019"
"5432";"Loppa";"2014";"2013"
"5432";"Loppa";"2014";"2014"
"5432";"Loppa";"2014";"2015"
"5432";"Loppa";"2014";"2016"
"5432";"Loppa";"2014";"2017"
"5432";"Loppa";"2014";"2018"
"5432";"Loppa";"2014";"2019"
"5433";"Hasvik";"2015";"2013"
"5433";"Hasvik";"2015";"2014"
"5433";"Hasvik";"2015";"2015"
"5433";"Hasvik";"2015";"2016"
"5433";"Hasvik";"2015";"2017"
"5433";"Hasvik";"2015";"2018"
"5433";"Hasvik";"2015";"2019"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2013"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2014"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2015"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2016"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2017"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2018"
"5406";"Hammerfest - Hámmerfeasta";"2017";"2019"
"5434";"Måsøy";"2018";"2013"
"5434";"Måsøy";"2018";"2014"
"5434";"Måsøy";"2018";"2015"
"5434";"Måsøy";"2018";"2016"
"5434";"Måsøy";"2018";"2017"
"5434";"Måsøy";"2018";"2018"
"5434";"Måsøy";"2018";"2019"
"5435";"Nordkapp";"2019";"2013"
"5435";"Nordkapp";"2019";"2014"
"5435";"Nordkapp";"2019";"2015"
"5435";"Nordkapp";"2019";"2016"
"5435";"Nordkapp";"2019";"2017"
"5435";"Nordkapp";"2019";"2018"
"5435";"Nordkapp";"2019";"2019"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2013"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2014"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2015"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2016"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2017"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2018"
"5436";"Porsanger - Porsá?gu - Porsanki";"2020";"2019"
"5437";"Kárá?johka - Karasjok";"2021";"2013"
"5437";"Kárá?johka - Karasjok";"2021";"2014"
"5437";"Kárá?johka - Karasjok";"2021";"2015"
"5437";"Kárá?johka - Karasjok";"2021";"2016"
"5437";"Kárá?johka - Karasjok";"2021";"2017"
"5437";"Kárá?johka - Karasjok";"2021";"2018"
"5437";"Kárá?johka - Karasjok";"2021";"2019"
"5438";"Lebesby";"2022";"2013"
"5438";"Lebesby";"2022";"2014"
"5438";"Lebesby";"2022";"2015"
"5438";"Lebesby";"2022";"2016"
"5438";"Lebesby";"2022";"2017"
"5438";"Lebesby";"2022";"2018"
"5438";"Lebesby";"2022";"2019"
"5439";"Gamvik";"2023";"2013"
"5439";"Gamvik";"2023";"2014"
"5439";"Gamvik";"2023";"2015"
"5439";"Gamvik";"2023";"2016"
"5439";"Gamvik";"2023";"2017"
"5439";"Gamvik";"2023";"2018"
"5439";"Gamvik";"2023";"2019"
"5440";"Berlevåg";"2024";"2013"
"5440";"Berlevåg";"2024";"2014"
"5440";"Berlevåg";"2024";"2015"
"5440";"Berlevåg";"2024";"2016"
"5440";"Berlevåg";"2024";"2017"
"5440";"Berlevåg";"2024";"2018"
"5440";"Berlevåg";"2024";"2019"
"5441";"Deatnu - Tana";"2025";"2013"
"5441";"Deatnu - Tana";"2025";"2014"
"5441";"Deatnu - Tana";"2025";"2015"
"5441";"Deatnu - Tana";"2025";"2016"
"5441";"Deatnu - Tana";"2025";"2017"
"5441";"Deatnu - Tana";"2025";"2018"
"5441";"Deatnu - Tana";"2025";"2019"
"5442";"Unjárga - Nesseby";"2027";"2013"
"5442";"Unjárga - Nesseby";"2027";"2014"
"5442";"Unjárga - Nesseby";"2027";"2015"
"5442";"Unjárga - Nesseby";"2027";"2016"
"5442";"Unjárga - Nesseby";"2027";"2017"
"5442";"Unjárga - Nesseby";"2027";"2018"
"5442";"Unjárga - Nesseby";"2027";"2019"
"5443";"Båtsfjord";"2028";"2013"
"5443";"Båtsfjord";"2028";"2014"
"5443";"Båtsfjord";"2028";"2015"
"5443";"Båtsfjord";"2028";"2016"
"5443";"Båtsfjord";"2028";"2017"
"5443";"Båtsfjord";"2028";"2018"
"5443";"Båtsfjord";"2028";"2019"
"5444";"Sør-Varanger";"2030";"2013"
"5444";"Sør-Varanger";"2030";"2014"
"5444";"Sør-Varanger";"2030";"2015"
"5444";"Sør-Varanger";"2030";"2016"
"5444";"Sør-Varanger";"2030";"2017"
"5444";"Sør-Varanger";"2030";"2018"
"5444";"Sør-Varanger";"2030";"2019"
"5001";"Trondheim";"5001";"2018"
"5001";"Trondheim";"5001";"2019"
"5001";"Trondheim";"5001";"2020"
"5006";"Steinkjer";"5004";"2018"
"5006";"Steinkjer";"5004";"2019"
"5007";"Namsos - Nåavmesjenjaelmie";"5005";"2018"
"5007";"Namsos - Nåavmesjenjaelmie";"5005";"2019"
"5055";"Heim";"5011";"2018"
"5055";"Heim";"5011";"2019"
"5055";"Heim";"5012";"2018"
"5055";"Heim";"5012";"2019"
"5056";"Hitra";"5012";"2018"
"5056";"Hitra";"5012";"2019"
"5059";"Orkland";"5012";"2018"
"5059";"Orkland";"5012";"2019"
"5056";"Hitra";"5013";"2018"
"5056";"Hitra";"5013";"2019"
"5014";"Frøya";"5014";"2018"
"5014";"Frøya";"5014";"2019"
"5014";"Frøya";"5014";"2020"
"5057";"Ørland";"5015";"2018"
"5057";"Ørland";"5015";"2019"
"5059";"Orkland";"5016";"2018"
"5059";"Orkland";"5016";"2019"
"5057";"Ørland";"5017";"2018"
"5057";"Ørland";"5017";"2019"
"5058";"Åfjord";"5018";"2018"
"5058";"Åfjord";"5018";"2019"
"5058";"Åfjord";"5019";"2018"
"5058";"Åfjord";"5019";"2019"
"5020";"Osen";"5020";"2018"
"5020";"Osen";"5020";"2019"
"5020";"Osen";"5020";"2020"
"5021";"Oppdal";"5021";"2018"
"5021";"Oppdal";"5021";"2019"
"5021";"Oppdal";"5021";"2020"
"5022";"Rennebu";"5022";"2018"
"5022";"Rennebu";"5022";"2019"
"5022";"Rennebu";"5022";"2020"
"5059";"Orkland";"5023";"2018"
"5059";"Orkland";"5023";"2019"
"5059";"Orkland";"5024";"2018"
"5059";"Orkland";"5024";"2019"
"5025";"Røros";"5025";"2018"
"5025";"Røros";"5025";"2019"
"5025";"Røros";"5025";"2020"
"5026";"Holtålen";"5026";"2018"
"5026";"Holtålen";"5026";"2019"
"5026";"Holtålen";"5026";"2020"
"5027";"Midtre Gauldal";"5027";"2018"
"5027";"Midtre Gauldal";"5027";"2019"
"5027";"Midtre Gauldal";"5027";"2020"
"5028";"Melhus";"5028";"2018"
"5028";"Melhus";"5028";"2019"
"5028";"Melhus";"5028";"2020"
"5029";"Skaun";"5029";"2018"
"5029";"Skaun";"5029";"2019"
"5029";"Skaun";"5029";"2020"
"5001";"Trondheim";"5030";"2018"
"5001";"Trondheim";"5030";"2019"
"5031";"Malvik";"5031";"2018"
"5031";"Malvik";"5031";"2019"
"5031";"Malvik";"5031";"2020"
"5032";"Selbu";"5032";"2018"
"5032";"Selbu";"5032";"2019"
"5032";"Selbu";"5032";"2020"
"5033";"Tydal";"5033";"2018"
"5033";"Tydal";"5033";"2019"
"5033";"Tydal";"5033";"2020"
"5034";"Meråker";"5034";"2018"
"5034";"Meråker";"5034";"2019"
"5034";"Meråker";"5034";"2020"
"5035";"Stjørdal";"5035";"2018"
"5035";"Stjørdal";"5035";"2019"
"5035";"Stjørdal";"5035";"2020"
"5036";"Frosta";"5036";"2018"
"5036";"Frosta";"5036";"2019"
"5036";"Frosta";"5036";"2020"
"5037";"Levanger";"5037";"2018"
"5037";"Levanger";"5037";"2019"
"5037";"Levanger";"5037";"2020"
"5038";"Verdal";"5038";"2018"
"5038";"Verdal";"5038";"2019"
"5038";"Verdal";"5038";"2020"
"5006";"Steinkjer";"5039";"2018"
"5006";"Steinkjer";"5039";"2019"
"5007";"Namsos - Nåavmesjenjaelmie";"5040";"2018"
"5007";"Namsos - Nåavmesjenjaelmie";"5040";"2019"
"5041";"Snåase - Snåsa";"5041";"2018"
"5041";"Snåase - Snåsa";"5041";"2019"
"5041";"Snåase - Snåsa";"5041";"2020"
"5042";"Lierne";"5042";"2018"
"5042";"Lierne";"5042";"2019"
"5042";"Lierne";"5042";"2020"
"5043";"Raarvihke - Røyrvik";"5043";"2018"
"5043";"Raarvihke - Røyrvik";"5043";"2019"
"5043";"Raarvihke - Røyrvik";"5043";"2020"
"5044";"Namsskogan";"5044";"2018"
"5044";"Namsskogan";"5044";"2019"
"5044";"Namsskogan";"5044";"2020"
"5045";"Grong";"5045";"2018"
"5045";"Grong";"5045";"2019"
"5045";"Grong";"5045";"2020"
"5046";"Høylandet";"5046";"2018"
"5046";"Høylandet";"5046";"2019"
"5046";"Høylandet";"5046";"2020"
"5047";"Overhalla";"5047";"2018"
"5047";"Overhalla";"5047";"2019"
"5047";"Overhalla";"5047";"2020"
"5007";"Namsos - Nåavmesjenjaelmie";"5048";"2018"
"5007";"Namsos - Nåavmesjenjaelmie";"5048";"2019"
"5049";"Flatanger";"5049";"2018"
"5049";"Flatanger";"5049";"2019"
"5049";"Flatanger";"5049";"2020"
"5060";"Nærøysund";"5050";"2018"
"5060";"Nærøysund";"5050";"2019"
"5060";"Nærøysund";"5051";"2018"
"5060";"Nærøysund";"5051";"2019"
"5052";"Leka";"5052";"2018"
"5052";"Leka";"5052";"2019"
"5052";"Leka";"5052";"2020"
"5053";"Inderøy";"5053";"2018"
"5053";"Inderøy";"5053";"2019"
"5053";"Inderøy";"5053";"2020"
"5054";"Indre Fosen";"5054";"2018"
"5054";"Indre Fosen";"5054";"2019"
"5054";"Indre Fosen";"5054";"2020"
"5061";"Rindal";"5061";"2019"
"5061";"Rindal";"5061";"2020"
"9999";"Uoppgitt";"9999";"2013"
"9999";"Uoppgitt";"9999";"2014"
"9999";"Uoppgitt";"9999";"2015"
"9999";"Uoppgitt";"9999";"2016"
"9999";"Uoppgitt";"9999";"2017"
"9999";"Uoppgitt";"9999";"2018"
"9999";"Uoppgitt";"9999";"2019"
"9999";"Uoppgitt";"9999";"2020"
